| id | neighbourhood | neighbourhood_group | latitude | longitude | price |
| 878134133002416779 | West 5 | Reinickendorf | 52.58825317924718 | 13.278145382967928 | 69 |
| 878313640342175143 | Alexanderplatz | Mitte | 52.5119377 | 13.4133867 | 143 |
| 878419932028808045 | Helmholtzplatz | Pankow | 52.54736680603084 | 13.418799505042832 | 88 |
| 878725849430335668 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.50395076094345 | 13.413976383367116 | 369 |
| 878823475035435524 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.49975021649878 | 13.413523612252234 | 147 |
| 878826177428184607 | Prenzlauer Berg Süd | Pankow | 52.53774 | 13.43018 | 234 |
| 878927610471054839 | Wedding Zentrum | Mitte | 52.54982 | 13.36936 | 90 |
| 878973986242713272 | Weißensee | Pankow | 52.55832 | 13.44029 | 158 |
| 879016831704584916 | Prenzlauer Berg Südwest | Pankow | 52.53502 | 13.42208 | 50 |
| 879436049447670525 | Neuköllner Mitte/Zentrum | Neukölln | 52.48522572160238 | 13.42594900533899 | 48 |
| 879501983568720365 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.48617 | 13.37546 | 108 |
| 879653438579452099 | Wedding Zentrum | Mitte | 52.54815422141031 | 13.367742609161473 | 125 |
| 880324454862645598 | Schloß Charlottenburg | Charlottenburg-Wilm. | 52.51770737844453 | 13.286675065755844 | 57 |
| 880827130881328654 | Tempelhof | Tempelhof - Schöneberg | 52.4797241 | 13.3844915 | 119 |
| 880993124588596371 | Rixdorf | Neukölln | 52.47525112783 | 13.44349124294075 | 72 |
| 881082549976607654 | Wedding Zentrum | Mitte | 52.550086857219476 | 13.36901754598701 | 119 |
| 881100962020102125 | Wedding Zentrum | Mitte | 52.55013 | 13.36721 | 136 |
| 882373906707433781 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.4994793 | 13.4162271 | 58 |
| 882487941788409887 | Prenzlauer Berg Nord | Pankow | 52.55035962950826 | 13.417431419567919 | 93 |
| 882496978820427035 | Prenzlauer Berg Nord | Pankow | 52.55026 | 13.41702 | 95 |
| 882500706211385704 | Prenzlauer Berg Nord | Pankow | 52.55242 | 13.41571 | 104 |
| 882504556065055659 | Barstraße | Charlottenburg-Wilm. | 52.485600425473145 | 13.317858721816323 | 115 |
| 882512093712909709 | Moabit West | Mitte | 52.53025697544059 | 13.328807609862 | 93 |
| 882515696284645984 | Moabit West | Mitte | 52.52840823649706 | 13.327957932190952 | 88 |
| 882521228919637098 | Moabit West | Mitte | 52.52989223818538 | 13.328976549709578 | 87 |
| 882528729415287006 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49236 | 13.3667 | 79 |
| 883109654091770007 | Prenzlauer Berg Nord | Pankow | 52.548390868406095 | 13.41720085776548 | 89 |
| 883114666852214628 | Tiergarten Süd | Mitte | 52.501269896694176 | 13.359095722556242 | 85 |
| 883119041258578404 | Oberschöneweide | Treptow - Köpenick | 52.46116139999999 | 13.5238518 | 327 |
| 883120080299633560 | Helmholtzplatz | Pankow | 52.54609 | 13.41836 | 133 |
| 883130194850447059 | Tempelhof | Tempelhof - Schöneberg | 52.48238 | 13.38128 | 77 |
| 883133822097932134 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.4968 | 13.46542 | 126 |
| 883138718987936056 | Prenzlauer Berg Südwest | Pankow | 52.53377 | 13.40948 | 142 |
| 883167005012786352 | Alexanderplatz | Mitte | 52.51179 | 13.42116 | 153 |
| 883170969454616982 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.49773 | 13.31351 | 162 |
| 883176799639049487 | Prenzlauer Berg Süd | Pankow | 52.53194609939053 | 13.423462198681111 | 90 |
| 883184746971403130 | Helmholtzplatz | Pankow | 52.54464 | 13.4218 | 93 |
| 883193612117135375 | Helmholtzplatz | Pankow | 52.54539885738688 | 13.42305092060046 | 91 |
| 883204239041427434 | Barstraße | Charlottenburg-Wilm. | 52.49118415824313 | 13.321039524069226 | 85 |
| 883212596005880537 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.51092912519187 | 13.455293977211127 | 152 |
| 883216292575733537 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.49912798387855 | 13.38501393060304 | 87 |
| 883232059860027585 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49407141271289 | 13.366941372296077 | 100 |
| 883240626838367147 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.49923 | 13.38592 | 121 |
| 883247004468890860 | Alexanderplatz | Mitte | 52.5119 | 13.41387 | 95 |
| 883250738882464488 | Alexanderplatz | Mitte | 52.526042015203565 | 13.385986190116771 | 137 |
| 883254534249674561 | Halensee | Charlottenburg-Wilm. | 52.498270463953666 | 13.291870036898842 | 95 |
| 883283639565082579 | Helmholtzplatz | Pankow | 52.54379993072581 | 13.424856198302024 | 214 |
| 883299306536901384 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4956135 | 13.4188513 | 84 |
| 883388721588232673 | Neuköllner Mitte/Zentrum | Neukölln | 52.4769922619645 | 13.436824791133406 | 90 |
| 883861018207015634 | Brunnenstr. Süd | Mitte | 52.5289106 | 13.3868541 | 347 |
| 884025877402223579 | Prenzlauer Berg Nordwest | Pankow | 52.545838993196874 | 13.403961442911395 | 85 |
| 884496535945805988 | Rummelsburger Bucht | Lichtenberg | 52.49488 | 13.486 | 121 |
| 884864056463745746 | Volkspark Wilmersdorf | Charlottenburg-Wilm. | 52.4939139 | 13.3261861 | 48 |
| 885101403587888290 | Alt-Lichtenberg | Lichtenberg | 52.5268613 | 13.4876064 | 177 |
| 885179300506314930 | Alt-Lichtenberg | Lichtenberg | 52.5268613 | 13.4876064 | 190 |
| 885189408945179727 | Alt-Lichtenberg | Lichtenberg | 52.5268613 | 13.4876064 | 231 |
| 885199534977940156 | Alt-Lichtenberg | Lichtenberg | 52.5268613 | 13.4876064 | 172 |
| 885205013477522768 | Rixdorf | Neukölln | 52.476654 | 13.4484387 | 47 |
| 885433835959679251 | Tempelhof | Tempelhof - Schöneberg | 52.45104014587377 | 13.369901664555073 | 94 |
| 885458327248296313 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.4956895 | 13.4291344 | 120 |
| 885605348255126593 | Mariendorf | Tempelhof - Schöneberg | 52.44655 | 13.37012 | 64 |
| 885936018436405901 | Moabit West | Mitte | 52.5326288 | 13.3273883 | 67 |
| 886032623267143577 | Wilhelmstadt | Spandau | 52.52695827412627 | 13.194970796198362 | 25 |
| 886327209581598543 | Rummelsburger Bucht | Lichtenberg | 52.497572 | 13.4755489 | 181 |
| 886659761891310628 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5110278 | 13.4680432 | 114 |
| 886772024913265656 | Alexanderplatz | Mitte | 52.52716 | 13.4106 | 59 |
| 887448642627965581 | Prenzlauer Berg Nord | Pankow | 52.5516337 | 13.4144614 | 181 |
| 887452159512456772 | Prenzlauer Berg Nord | Pankow | 52.5516337 | 13.4144614 | 173 |
| 887452485171665942 | Halensee | Charlottenburg-Wilm. | 52.49765360000001 | 13.30033 | 99 |
| 888033739324904997 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.4947265115626 | 13.418611401537854 | 76 |
| 888290787020689320 | Rixdorf | Neukölln | 52.48074976831266 | 13.44519630074501 | 200 |
| 888298691845183664 | Alexanderplatz | Mitte | 52.5117349 | 13.4136999 | 163 |
| 888305568047565032 | Alexanderplatz | Mitte | 52.5117349 | 13.4136999 | 140 |
| 888853450436479781 | West 4 | Reinickendorf | 52.57753210000001 | 13.3217406 | 50 |
| 888963082989626572 | Neue Kantstraße | Charlottenburg-Wilm. | 52.509427 | 13.2863535 | 90 |
| 889203458027587797 | Brunnenstr. Nord | Mitte | 52.543825661409805 | 13.37360563968772 | 63 |
| 889232333992340685 | West 5 | Reinickendorf | 52.58998 | 13.28382 | 114 |
| 889550426008670572 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51397897160343 | 13.431212474915341 | 207 |
| 890476543913169025 | Blankenfelde/Niederschönhausen | Pankow | 52.5899857 | 13.3909163 | 139 |
| 890498507702143249 | Blankenfelde/Niederschönhausen | Pankow | 52.5899857 | 13.3909163 | 109 |
| 891082825526865559 | Karl-Marx-Allee-Süd | Friedrichshain-Kreuzberg | 52.51216752655219 | 13.43306115943329 | 135 |
| 891142756549867158 | Albrechtstr. | Steglitz - Zehlendorf | 52.4592 | 13.33326 | 60 |
| 891202754620646979 | West 2 | Reinickendorf | 52.59666 | 13.21585 | 95 |
| 891987493241079142 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.500123733787504 | 13.43363307432268 | 72 |
| 892015912670615857 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.52000190327733 | 13.438379624036914 | 74 |
| 892053097254894865 | Prenzlauer Berg Süd | Pankow | 52.5316929 | 13.429789 | 177 |
| 892423383168046227 | Prenzlauer Berg Süd | Pankow | 52.54038065171074 | 13.424939906656956 | 147 |
| 892477689147366180 | Tiergarten Süd | Mitte | 52.50464 | 13.37371 | 135 |
| 892806846292342052 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.51851841613961 | 13.440175444490395 | 57 |
| 892819242590198276 | Ost 2 | Reinickendorf | 52.57246901870045 | 13.349843878167507 | 70 |
| 893151246327780684 | Schloßstr. | Steglitz - Zehlendorf | 52.46046643987556 | 13.308856174454151 | 80 |
| 893178043576083829 | Parkviertel | Mitte | 52.54948 | 13.35056 | 129 |
| 893200152066638324 | Pankow Süd | Pankow | 52.56170382395361 | 13.40396737937624 | 223 |
| 893239295194626965 | Prenzlauer Berg Nord | Pankow | 52.55149 | 13.41459 | 133 |
| 893239731315848984 | Prenzlauer Berg Nord | Pankow | 52.551494 | 13.4145912 | 113 |
| 893360851624346547 | Moabit West | Mitte | 52.531008045188656 | 13.340108276073453 | 63 |
| 893959371661215314 | Schloß Charlottenburg | Charlottenburg-Wilm. | 52.5111095 | 13.288686 | 221 |
| 894004274793936093 | Neue Kantstraße | Charlottenburg-Wilm. | 52.50157818556256 | 13.29953730705591 | 197 |
| 894037330668288530 | Neue Kantstraße | Charlottenburg-Wilm. | 52.50128844876579 | 13.301219686531928 | 130 |
| 894093144693655986 | Neue Kantstraße | Charlottenburg-Wilm. | 52.49940124371607 | 13.301796040404858 | 120 |
| 894562539991347981 | Moabit Ost | Mitte | 52.52892 | 13.37125 | 90 |
| 894766660158220578 | Zehlendorf  Nord | Steglitz - Zehlendorf | 52.45819 | 13.26974 | 44 |
| 895496912169415669 | Volkspark Wilmersdorf | Charlottenburg-Wilm. | 52.490409902999744 | 13.323796656211867 | 64 |
| 895541383467710446 | Moabit West | Mitte | 52.527489 | 13.337647 | 41 |
| 895678030808308639 | Osloer Straße | Mitte | 52.5599899455367 | 13.379389978945255 | 48 |
| 895682168364278604 | Brunnenstr. Süd | Mitte | 52.53638 | 13.40656 | 145 |
| 895988576620196931 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.48412 | 13.35146 | 56 |
| 896174507571757846 | Baumschulenweg | Treptow - Köpenick | 52.46606768275572 | 13.488018288455896 | 55 |
| 896846737395212028 | Buckow | Neukölln | 52.42239199999999 | 13.4122247 | 149 |
| 896876218481366891 | Prenzlauer Berg Nord | Pankow | 52.5513503 | 13.417396 | 206 |
| 896897660250570667 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.5018801 | 13.43068 | 50 |
| 896912900582308071 | Brunnenstr. Süd | Mitte | 52.53285903850373 | 13.398635499179363 | 105 |
| 897538847531945002 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.495288459338184 | 13.397033244730045 | 280 |
| 897682038855813166 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.504175864044115 | 13.393336112214278 | 125 |
| 897873050963171703 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.49896 | 13.46303 | 52 |
| 898216908402447491 | Spandau Mitte | Spandau | 52.54795593594809 | 13.217835590271727 | 135 |
| 898422544627134392 | Alexanderplatz | Mitte | 52.52514666441839 | 13.406940298410206 | 106 |
| 898438342384315248 | Tiergarten Süd | Mitte | 52.50498 | 13.37431 | 159 |
| 898530900032595096 | Alexanderplatz | Mitte | 52.5117349 | 13.4136999 | 126 |
| 898531921060170124 | Alexanderplatz | Mitte | 52.5117349 | 13.4136999 | 196 |
| 898604094258009098 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.491829952970946 | 13.383938010325389 | 55 |
| 898645043518985801 | Rixdorf | Neukölln | 52.47980640034981 | 13.445549301746338 | 184 |
| 898967187798453410 | Prenzlauer Berg Süd | Pankow | 52.5337 | 13.42142 | 187 |
| 899007097668994721 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.49743 | 13.4262 | 185 |
| 899101858093996855 | Alexanderplatz | Mitte | 52.5121024 | 13.4082551 | 160 |
| 899113904941672830 | Tiergarten Süd | Mitte | 52.50402039999999 | 13.3745137 | 93 |
| 899202417506475173 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.48824210723553 | 13.392309678412158 | 88 |
| 899593548789566260 | Schloß Charlottenburg | Charlottenburg-Wilm. | 52.511095071310734 | 13.288886473016355 | 177 |
| 899754154906181084 | Brunnenstr. Süd | Mitte | 52.53628 | 13.39639 | 165 |
| 899855888763214485 | Frankfurter Allee Nord | Friedrichshain-Kreuzberg | 52.51498287540551 | 13.46483546593279 | 97 |
| 900773054113427201 | Tempelhofer Vorstadt | Friedrichshain-Kreuzberg | 52.493693 | 13.3968667 | 111 |
| 901937393948803232 | Wedding Zentrum | Mitte | 52.54312090211596 | 13.360938898980951 | 93 |
| 902612850834088593 | Brunnenstr. Nord | Mitte | 52.55171 | 13.38149 | 538 |
| 902675471538233813 | Helmholtzplatz | Pankow | 52.5472396 | 13.4176115 | 97 |
| 902769628466507811 | Prenzlauer Berg Süd | Pankow | 52.53058754031333 | 13.42025273083412 | 283 |
| 902857855655517483 | Zehlendorf  Südwest | Steglitz - Zehlendorf | 52.430149149701876 | 13.197472984569563 | 129 |
| 903311880306888460 | Prenzlauer Berg Süd | Pankow | 52.53564 | 13.4247 | 247 |
| 904379298618985066 | Mierendorffplatz | Charlottenburg-Wilm. | 52.52428 | 13.31125 | 174 |
| 904724691813253488 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.49755 | 13.46691 | 119 |
| 904920534972822449 | Frankfurter Allee Nord | Friedrichshain-Kreuzberg | 52.51865 | 13.46836 | 75 |
| 904990579843623199 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.502517962764074 | 13.468120367271776 | 12 |
| 905102549825683364 | Pankow Zentrum | Pankow | 52.56799 | 13.40851 | 199 |
| 906267026189397938 | Tiergarten Süd | Mitte | 52.50172614568059 | 13.367575854063034 | 99 |
| 906281543334587050 | Rixdorf | Neukölln | 52.47823 | 13.4392 | 137 |
| 906907814744158657 | Regierungsviertel | Mitte | 52.510176526021986 | 13.40520817049741 | 85 |
| 906957486875979659 | Brunnenstr. Süd | Mitte | 52.53451022424019 | 13.405425010061585 | 120 |
| 906966771258819001 | Pankow Zentrum | Pankow | 52.566335498873585 | 13.398626302027216 | 160 |
| 907626021206431611 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.5007 | 13.4178 | 85 |
| 907683064086815377 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5091512 | 13.4663866 | 115 |
| 907687369132007563 | Marzahn-Mitte | Marzahn - Hellersdorf | 52.56043 | 13.56181 | 56 |
| 907714739594211081 | Osloer Straße | Mitte | 52.55549 | 13.38914 | 48 |
| 907764290501880846 | Kaulsdorf | Marzahn - Hellersdorf | 52.49925757569551 | 13.577751616910692 | 51 |
| 907856925802223580 | Bohnsdorf | Treptow - Köpenick | 52.39847 | 13.54598 | 86 |
| 907870068509041383 | Düsseldorfer Straße | Charlottenburg-Wilm. | 52.49712336270068 | 13.331002747511251 | 92 |
| 907876906693386310 | Schillerpromenade | Neukölln | 52.48736 | 13.41184 | 116 |
| 908521526921049593 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.47966671947334 | 13.34184005856514 | 36 |
| 908604778539124166 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5091512 | 13.4663866 | 121 |
| 908613560519020667 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5091512 | 13.4663866 | 120 |
| 908695985787384852 | südliche Luisenstadt | Friedrichshain-Kreuzberg | 52.499273704392024 | 13.436252701495402 | 63 |
| 908750684546690534 | Karlshorst | Lichtenberg | 52.48271365886132 | 13.510101757762326 | 146 |
| 909195171334631721 | Prenzlauer Berg Ost | Pankow | 52.52060723917867 | 13.46275070918114 | 205 |
| 909297144466256193 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5091512 | 13.4663866 | 127 |
| 909304152065484271 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5091512 | 13.4663866 | 130 |
| 909306391833219911 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5091512 | 13.4663866 | 142 |
| 909318377890699731 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5091512 | 13.4663866 | 155 |
| 909320248591901398 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.49756854431703 | 13.415115850928256 | 200 |
| 909491168192123583 | Prenzlauer Berg Nordwest | Pankow | 52.553643993939886 | 13.40184939242168 | 104 |
| 909547892888957919 | Prenzlauer Berg Süd | Pankow | 52.53338977831279 | 13.423663270265036 | 237 |
| 909973057399716900 | Kantstraße | Charlottenburg-Wilm. | 52.510666 | 13.3020183 | 133 |
| 910012319458393688 | Schillerpromenade | Neukölln | 52.47709030000001 | 13.4242472 | 120 |
| 910014330838055764 | Neuköllner Mitte/Zentrum | Neukölln | 52.4796714 | 13.4286089 | 133 |
| 910049203943426620 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.4832 | 13.35943 | 76 |
| 911483835514887240 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50369008956516 | 13.428376405219174 | 82 |
| 912023459961347385 | Alt  Treptow | Treptow - Köpenick | 52.49266 | 13.44736 | 59 |
| 912033226440164748 | Neu Lichtenberg | Lichtenberg | 52.506225381644136 | 13.478123986202373 | 108 |
| 912033774474377169 | Marzahn-Mitte | Marzahn - Hellersdorf | 52.55385 | 13.57231 | 30 |
| 912184631493246609 | Prenzlauer Berg Süd | Pankow | 52.5347581 | 13.4258536 | 206 |
| 912305668763353265 | Kantstraße | Charlottenburg-Wilm. | 52.507621701222476 | 13.321376784068253 | 61 |
| 912757764985090705 | Rixdorf | Neukölln | 52.47261780507149 | 13.449073673713588 | 145 |
| 912806957278722671 | Karl-Marx-Allee-Nord | Friedrichshain-Kreuzberg | 52.5214867 | 13.4461563 | 110 |
| 912815406983342820 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.50459 | 13.42536 | 52 |
| 912838134047383812 | Karlshorst | Lichtenberg | 52.481590853770456 | 13.517233018593641 | 68 |
| 912898813027935057 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49576 | 13.34792 | 68 |
| 912974773017008877 | Neue Kantstraße | Charlottenburg-Wilm. | 52.50413 | 13.2938 | 32 |
| 913522890475179129 | Frankfurter Allee Süd FK | Friedrichshain-Kreuzberg | 52.5091512 | 13.4663866 | 139 |
| 913526902220643361 | Schöneberg-Nord | Tempelhof - Schöneberg | 52.49337 | 13.36487 | 49 |
| 913535098847237219 | Pankow Süd | Pankow | 52.56449732536697 | 13.415654100007623 | 90 |
| 913615728360782862 | Plänterwald | Treptow - Köpenick | 52.485475547420904 | 13.463896850601216 | 135 |
| 914215819903564331 | nördliche Luisenstadt | Friedrichshain-Kreuzberg | 52.499269520419915 | 13.419769067459097 | 58 |
| 915716695194593283 | Prenzlauer Berg Nordwest | Pankow | 52.54893269999999 | 13.4126267 | 77 |
| 916314689974936692 | Reuterstraße | Neukölln | 52.482852746849865 | 13.434479749747972 | 120 |
| 916385712990982106 | Hakenfelde | Spandau | 52.561331542207334 | 13.186396777663536 | 62 |
| 916730780210075447 | Teltower Damm | Steglitz - Zehlendorf | 52.43655164523968 | 13.270332931213362 | 79 |
| 917107638589725286 | Prenzlauer Berg Süd | Pankow | 52.5276823 | 13.4222004 | 87 |
| 917109042412215124 | Kantstraße | Charlottenburg-Wilm. | 52.50590219999999 | 13.3119574 | 135 |
| 917127303985956275 | Ost 2 | Reinickendorf | 52.57462288564497 | 13.342030839282764 | 80 |
| 917374181188224433 | Südliche Friedrichstadt | Friedrichshain-Kreuzberg | 52.5044231913869 | 13.378942620099572 | 49 |
| 917901175104820823 | Schöneberg-Süd | Tempelhof - Schöneberg | 52.4805572 | 13.3489055 | 54 |
| 917936990248508877 | Alexanderplatz | Mitte | 52.5250602 | 13.4173112 | 36 |
| 917940905185010981 | Brunnenstr. Nord | Mitte | 52.5454584 | 13.3709931 | 65 |
| 917943465594564994 | Brunnenstr. Nord | Mitte | 52.5454584 | 13.3709931 | 68 |
| 917957165117115187 | Brunnenstr. Nord | Mitte | 52.5454584 | 13.3709931 | 72 |
| 917961206562952705 | Wedding Zentrum | Mitte | 52.54567 | 13.37 | 79 |
| 918166650749338323 | Brunnenstr. Süd | Mitte | 52.53574567099075 | 13.396307189449622 | 207 |
